doc_id,entity_id,source,file,llm_name,llm_inn,llm_kpp,edo_shortname,edo_inn,edo_kpp,inn_status,kpp_status,name_status
7895,2daa2c09-2d08-41cf-9ddc-0c686d38f9e7,tables,2daa2c09-2d08-41cf-9ddc-0c686d38f9e7.900200589696_CDTP_2_31.05.2026.pdf,ПАО «Ростелеком»,7707049388,631543001,"Нижегородский филиал ПАО ""Ростелеком"" (Волга)",7707049388,526043002,match,mismatch,match
7898,dfdfc398-52b1-4157-9cfa-a4ee8e114ad3,tables,dfdfc398-52b1-4157-9cfa-a4ee8e114ad3.900700607576_CDTP_2_31.01.2026.pdf,ПАО «Ростелеком»,7707049388,650143001,"Приморский филиал ПАО ""Ростелеком"" (Дальний Восток)",7707049388,253643002,match,mismatch,match
7902,526eac63-4fa7-4c7b-a53b-937b3e2b770c,tables,526eac63-4fa7-4c7b-a53b-937b3e2b770c.900100684944_CDTP_2_31.01.2026.pdf,ПАО «Ростелеком»,7707049388,272143001,"Приморский филиал ПАО ""Ростелеком"" (Дальний Восток)",7707049388,253643002,match,mismatch,match
7905,f2c3dfe8-8592-4fb9-8f87-d0df9364640c,tables,f2c3dfe8-8592-4fb9-8f87-d0df9364640c.ON_BILL_2BM_2BM_20260401_735126569#9234274#I.pdf,Северо-Западный филиал ПАО «МегаФон»,7812014560,780143001,"Северо-Западный филиал ПАО ""МегаФон""",7812014560,784143001,match,mismatch,match
7906,5357f24d-0857-40cc-b554-738937b220b2,tables,5357f24d-0857-40cc-b554-738937b220b2.АктВыдачи_WXX-5049476-1YAR310KW.PDF,"ООО ""СЕРВИС ТЕЛЕКОМ""",,,"ООО ""СТА Карго""",7810825228,781401001,llm_missing,llm_missing,mismatch
7913,e93c9a15-3c97-41c0-8ff6-bd9ca4923d28,tables,e93c9a15-3c97-41c0-8ff6-bd9ca4923d28.ВымпелКом 2000-1934-12.pdf,"ПАО ""Территориальная генерирующая компания №2""",7606053324,290232003,"ПАО ""ТГК-2""",7606053324,760601001,match,mismatch,match
7915,66247d21-51a6-4c39-89f9-d5998cc5bf43,tables,66247d21-51a6-4c39-89f9-d5998cc5bf43.Счет № 901936 - 1 от 28.02.2026.pdf,ПАО «Мобильные ТелеСистемы»,7740000076,997750001,"ПАО ""МТС""",7740000076,997750001,match,match,mismatch
7917,a546847f-6d7a-4c27-b382-54eba5968b17,tables,a546847f-6d7a-4c27-b382-54eba5968b17.900500798626_CDTP_2_31.03.2026.pdf,ПАО «Ростелеком»,7707049388,631543001,"Нижегородский филиал ПАО ""Ростелеком"" (Волга)",7707049388,526043002,match,mismatch,match
7924,7b112592-7830-47d4-a4da-47c9d84488fa,tables,7b112592-7830-47d4-a4da-47c9d84488fa.900200595887_CDTP_2_31.01.2026.pdf,ПАО «Ростелеком»,7707049388,631543001,"Нижегородский филиал ПАО ""Ростелеком"" (Волга)",7707049388,526043002,match,mismatch,match
7925,82e14150-c8df-4984-bc9f-f53226136b80,tables,82e14150-c8df-4984-bc9f-f53226136b80.СФ_Счет_124100692-0604_4027К66_2026.05_01.pdf,"Общество с ограниченной ответственностью ""ЕЭС-Гарант""",5024173259,667043001,"ООО ""ЕЭС-ГАРАНТ""",5024173259,775050001,match,mismatch,match
7935,60274b29-8e32-490e-ae73-4be460b37c6a,tables,60274b29-8e32-490e-ae73-4be460b37c6a.2 MOBILE_26015899 Копия документов 3х лиц № 260531-071 от 31.05.2026.pdf,Общество с ограниченной ответственностью «ЭмЭмЭс Коммьюникейшнз»,7714328921,,"ООО ""ЛАЙОН КОММЬЮНИКЕЙШНЗ""",7743068844,771401001,mismatch,llm_missing,mismatch
7945,f5be192b-069c-403b-a67e-7a8508e5d86d,tables,f5be192b-069c-403b-a67e-7a8508e5d86d.Счет № 832148 - 1 от 31.01.2026.pdf,"ПАО ""МТС""",7740000076,781343001,"ПАО ""МТС""",7740000076,997750001,match,mismatch,match
7953,bec5f9ef-0ddc-4e2f-ae02-a0684d8efe73,tables,bec5f9ef-0ddc-4e2f-ae02-a0684d8efe73.Счет на оплату № 3192 от 15 мая 2026 г.pdf,"ООО ""ПрофСервисТрейд""",7707820378,774301001,"ООО ""ПРОФСЕРВИСТРЕЙД""",7707820378,771401001,match,mismatch,match
7963,a19dce42-f4c0-459a-b1a0-9de1dc8a2180,tables,a19dce42-f4c0-459a-b1a0-9de1dc8a2180.900100489433_CDTP_2_30.04.2026.pdf,ПАО «Ростелеком»,7707049388,532143002,"Макрорегиональный филиал ""Северо-Запад"" ПАО ""Ростелеком""",7707049388,784243002,match,mismatch,match
7969,aed597d9-a9c1-4f20-abd8-bb11537e0829,tables,aed597d9-a9c1-4f20-abd8-bb11537e0829.АктПриемки_20260408_MEP_18508527.PDF,"ООО ""КОМУС""",,,"ООО ""СТА Карго""",7810825228,781401001,llm_missing,llm_missing,mismatch
7970,af111a48-4c41-419c-b37a-7ff25183dde4,tables,af111a48-4c41-419c-b37a-7ff25183dde4.900500558281_CDTP_2_28.02.2026.pdf,ПАО «Ростелеком»,7707049388,773443001,"Приморский филиал ПАО ""Ростелеком"" (Дальний Восток)",7707049388,253643002,match,mismatch,match
7974,75ed3281-3ab1-4c5f-9902-b75b540e120a,tables,75ed3281-3ab1-4c5f-9902-b75b540e120a.Приложение №5 ФК_108918.pdf,ООО «ФОРТ-КОНТРОЛЬ»,7707083893,770701001,"ООО ""ФОРТ-КОНТРОЛЬ""",5040125816,504001001,mismatch,mismatch,match
7976,3052659b-ea6a-4fc8-9c47-27f80dd4586a,tables,3052659b-ea6a-4fc8-9c47-27f80dd4586a.2026 171249).pdf,УФПС Г.МОСКВЫ,7724490000,770143001,"АО ""ПОЧТА РОССИИ""",7724490000,997650001,match,mismatch,mismatch
7981,ed2769ec-f0fb-43ab-a8b9-1762943f85c1,tables,ed2769ec-f0fb-43ab-a8b9-1762943f85c1.ON_SOPL_2BM2BM-7713076301-2012052807251168061080000000000_2ВМ-2013010901254377097670000000000_20260331_9a947ee0-6f29-4a5e-82b8-35c7ecb9922b_0_0_0_0_0_00.pdf,"Акционерное общество ""Томская энергосбытовая компания""",7017114680,701701001,"АО ""ТОМСКЭНЕРГОСБЫТ""",7017114680,785150001,match,mismatch,match
7982,b3ec5554-46ea-4ac4-8e44-29a6a616a1db,tables,b3ec5554-46ea-4ac4-8e44-29a6a616a1db.raschet_Elets_Malanino_fevral.pdf,ИП Полубояцев Г. С,,,Полубоярцев Геннадий Сергеевич,482424666400,,llm_missing,both_missing,mismatch
7988,18a60431-f41b-4472-801f-15507f822b40,tables,18a60431-f41b-4472-801f-15507f822b40.КС-2 №492 от 05.05.2026.pdf,"ООО ""ФОРТ-КОНТРОЛЬ""",7722059090,772201001,"ООО ""ФОРТ-КОНТРОЛЬ""",5040125816,504001001,mismatch,mismatch,match
7992,e82ebfc0-cc01-4d3d-a128-191ce1d90711,tables,e82ebfc0-cc01-4d3d-a128-191ce1d90711.26KMS26053100001 от 31.05.2026 счет ВымпелКом Кострома.pdf,ООО «АПР-Сити/ТВД»,7703225956,770601001,"ООО ""АПР-Сити/ТВД""",7703225956,771401001,match,mismatch,match
7995,b1f5b5d5-98f4-4d12-89ab-3128c58a8cf8,tables,b1f5b5d5-98f4-4d12-89ab-3128c58a8cf8.Счет на оплату № 2847 от 19 апреля 2026 г.pdf,"ООО ""ПрофСервисТрейд""",7707820378,774301001,"ООО ""ПРОФСЕРВИСТРЕЙД""",7707820378,771401001,match,mismatch,match
8001,f2399146-15e6-4c4c-889d-7b54420ea258,tables,f2399146-15e6-4c4c-889d-7b54420ea258.ON_BILL_2BM_2BM_20260202_735114043#9112062#I.pdf,Северо-Западный филиал ПАО «МегаФон»,7812014560,780143001,"Северо-Западный филиал ПАО ""МегаФон""",7812014560,784143001,match,mismatch,match
8006,243c49d1-4006-427f-aead-6748df5923fc,tables,243c49d1-4006-427f-aead-6748df5923fc.АДО MRB00RUSPB014252.pdf,"ЗАО ""ГК ""ЛогЛаб""""",,,"ООО ""ЗСИ""",3906191631,772301001,llm_missing,llm_missing,mismatch
8012,0ea0eed7-c03d-4f89-94dd-c61329de75f8,tables,0ea0eed7-c03d-4f89-94dd-c61329de75f8.Счет на оплату № 2404 от 20 марта 2026 г.pdf,"ООО ""ПрофСервисТрейд""",7707820378,774301001,"ООО ""ПРОФСЕРВИСТРЕЙД""",7707820378,771401001,match,mismatch,match
8015,ada44eee-58bd-46bc-aef7-602acd62e662,tables,ada44eee-58bd-46bc-aef7-602acd62e662.Счет_17074790-c872-432b-96e0-3075aaa00f2a.pdf,"ООО ""КОМУС""",7721793895,781145001,"ООО ""КОМУС""",7721793895,997350001,match,mismatch,match
8026,b584972f-cc10-422d-9b63-9177ebeae573,tables,b584972f-cc10-422d-9b63-9177ebeae573.24825 АКТ допуска прибора учета.pdf,АО «Синерджи Телеком»,,,"ООО ""ЭкспаГрупп""",7716668031,770901001,llm_missing,llm_missing,mismatch
8029,bc074d90-ca98-4ce9-8220-780819a07c62,tables,bc074d90-ca98-4ce9-8220-780819a07c62.ON_SCHET_2512RP401072D.pdf,ПАО Сбербанк,7709219099,775050001,"АО ""Компания ТрансТелеКом""",7709219099,775050001,match,match,mismatch
8032,03b49955-9e5d-48f5-bce7-9e38b25e82e9,tables,03b49955-9e5d-48f5-bce7-9e38b25e82e9.2260400014206_LP0320260014206_fine.pdf,"ООО ""Оранж Бизнес Сервисез""",103771001096,771045608,"ООО ""ОРАНЖ БИЗНЕС СЕРВИСЕЗ""",7710456087,770701001,mismatch,mismatch,match
8034,e5e10f27-58cb-4a16-adbf-b315929c19af,tables,e5e10f27-58cb-4a16-adbf-b315929c19af.24_26028787 Копия документов 3х лиц № 260206-011 от 06.02.2026.pdf,"ООО ""РОРЕ МЕДИА""",7734440400,771401001,"ООО ""ЛАЙОН КОММЬЮНИКЕЙШНЗ""",7743068844,771401001,mismatch,match,mismatch
8035,10da64c3-caf3-4209-afbc-34d3278c70a8,tables,10da64c3-caf3-4209-afbc-34d3278c70a8.ЗАК354-Д24442ВК-ЛКСП-24_188 PR_26163919 Акт № 260531-0271 от 31.05.2026.pdf,«Байкал связи»,7707083893,770701001,"ООО ""ЛАЙОН КОММЬЮНИКЕЙШНЗ""",7743068844,771401001,mismatch,mismatch,mismatch
8039,459210e4-9112-4347-b573-10e114dff0d6,tables,459210e4-9112-4347-b573-10e114dff0d6.ДС FIB25-SP1-387027 КС-2 от 27.02.2026 10_58_18.pdf,"ОБЩЕСТВО С ОГРАНИЧЕННОЙ ОТВЕТСТВЕННОСТЬЮ ""СК",,,"ООО ""СК Спринт""",7814466033,781001001,llm_missing,llm_missing,mismatch
8040,f50d078d-a86f-4bf4-aae2-001c167fc3c1,tables,f50d078d-a86f-4bf4-aae2-001c167fc3c1.900900595907_CDTP_2_31.12.2025.pdf,ПАО «Ростелеком»,7707049388,434543001,"Нижегородский филиал ПАО ""Ростелеком"" (Волга)",7707049388,526043002,match,mismatch,match
8042,dbf982f4-e94f-430e-8a24-c6389be75640,tables,dbf982f4-e94f-430e-8a24-c6389be75640.900200684545_CDTP_2_30.04.2026.pdf,ПАО «Ростелеком»,7707049388,410143001,"Приморский филиал ПАО ""Ростелеком"" (Дальний Восток)",7707049388,253643002,match,mismatch,match
8046,1d531b8b-64a2-4da9-8799-b8ce82bd1826,tables,1d531b8b-64a2-4da9-8799-b8ce82bd1826.РОБЕК УПД №660169498 от 31.03.26.pdf,"Акционерное общество ""Екатеринбургэнергосбыт""",6671250899,785150001,"ООО ""РОБЕК""",6660001361,667801001,mismatch,mismatch,mismatch
8050,29e67753-bd14-4461-bf9c-227eacafc796,tables,29e67753-bd14-4461-bf9c-227eacafc796.1000_6400136038_21_31-01-2026.PDF,"АО ""ЭР-Телеком Холдинг""",7713076301,667102001,"АО ""ЭР-ТЕЛЕКОМ ХОЛДИНГ""",5902202276,590501001,mismatch,mismatch,match
8053,6f103e58-6640-447f-8b37-3d680ed903e4,tables,6f103e58-6640-447f-8b37-3d680ed903e4.900100732815_CDTP_2_30.04.2026.pdf,ПАО «Ростелеком»,7707049388,132643001,"Нижегородский филиал ПАО ""Ростелеком"" (Волга)",7707049388,526043002,match,mismatch,match
8058,b48bdd1c-f0bc-4e49-82aa-335bfa5866c8,tables,b48bdd1c-f0bc-4e49-82aa-335bfa5866c8.Akt_vkl.__862_(Sokolova).pdf,ООО «ТЕСЛАТЕЛ»,7702011234,770201001,"ООО ""ТЕСЛАТЕЛ""",7733275344,774301001,mismatch,mismatch,match
8060,15cbc02b-30bc-43b0-94ff-06f4f21edbfa,tables,15cbc02b-30bc-43b0-94ff-06f4f21edbfa.900201002814_CDTP_2_31.03.2026.pdf,ПАО «Ростелеком»,7707049388,380843001,"Новосибирский филиал ПАО ""Ростелеком"" (Сибирь)",7707049388,540643001,match,mismatch,match
8061,a534bf02-2e87-430e-b4c8-7a05524e53e7,tables,a534bf02-2e87-430e-b4c8-7a05524e53e7.SF9100188196.pdf,КРАСНОДАРСКОЕ ОТДЕЛЕНИЕ N8619 ПАО С,,,"Кавказский филиал ПАО ""МегаФон""",7812014560,230802001,llm_missing,llm_missing,mismatch
8064,f4224137-8fc7-4dbe-b5b4-1d14c7edd37e,tables,f4224137-8fc7-4dbe-b5b4-1d14c7edd37e.АДО MRB00RUSPB017269.pdf,"ЗАО ""ГК ""ЛогЛаб""""",,,"ООО ""ЗСИ""",3906191631,772301001,llm_missing,llm_missing,mismatch
8068,d677fbb7-e0fa-493a-ad59-82385eb8e5df,tables,d677fbb7-e0fa-493a-ad59-82385eb8e5df.900300777218_CDTP_2_28.02.2026.pdf,ПАО «Ростелеком»,7707049388,773443001,"Приморский филиал ПАО ""Ростелеком"" (Дальний Восток)",7707049388,253643002,match,mismatch,match
8071,394338f8-2fd0-4770-b083-13f0d67f7989,tables,394338f8-2fd0-4770-b083-13f0d67f7989.Счет 2600289122.pdf,"АО ""ДПД РУС""",7713215523,997750001,"АО ""ДПД РУС""",7713215523,774850001,match,mismatch,match
8073,ed57a769-6c1b-4ae8-b72c-b1029e614b95,tables,ed57a769-6c1b-4ae8-b72c-b1029e614b95.КС-2 №208-2 от 09.03.2026.pdf,"ООО ""ФОРТ-КОНТРОЛЬ""",7720000000,,"ООО ""ФОРТ-КОНТРОЛЬ""",5040125816,504001001,mismatch,llm_missing,match
8078,badb87f6-12c2-49fd-8f48-3d555524be36,tables,badb87f6-12c2-49fd-8f48-3d555524be36.01.2025 Акт снятия показаний с приборов учета расхода электроэнергии.pdf,ООО «ЛайтХаус»,1149011101,780101001,"ООО ""ЛайтХаус""",7813521852,780201001,mismatch,mismatch,match
8082,0028e63b-5ce9-4b83-94af-40f69c82748e,tables,0028e63b-5ce9-4b83-94af-40f69c82748e.HN806 АКТ ЗАЧЕТА ВОЗНАГРАЖДЕНИЯ от 30.04.2026.pdf,"ООО ""УГМК-Телеком""",7702011227,770201001,"ООО ""УГМК-Телеком""",6606022606,668601001,mismatch,mismatch,match
8083,ee584abb-ef9a-4305-a1d7-18681ccfcf35,tables,ee584abb-ef9a-4305-a1d7-18681ccfcf35.Акт_7713076301_165543001_314530_2025.12.31_00.pdf,"ПУБЛИЧНОЕ АКЦИОНЕРНОЕ ОБЩЕСТВО ""ТАТТЕЛЕКОМ""",1681000024,160532001,"ПАО ""ТАТТЕЛЕКОМ""",1681000024,166001001,match,mismatch,match
8094,4c3551b1-2770-4851-ba78-85bcba0f234d,tables,4c3551b1-2770-4851-ba78-85bcba0f234d.Акт к упд 26.pdf,"ООО ""ИНГРОСС ЛТД""",7707010011,770701001,"ООО ""ИНГРОСС ЛТД""",7743601244,772701001,mismatch,mismatch,match
8095,088fc900-959d-41e5-a47d-a39b8f912524,tables,"088fc900-959d-41e5-a47d-a39b8f912524.Vympel-5864,04.pdf","АО ""УК ""БМЗ""",3232035432,997450001,"АО ""УК ""БМЗ""",3232035432,325701001,match,mismatch,match
8096,a578ee9f-19ca-4e26-9331-12f682adca38,tables,a578ee9f-19ca-4e26-9331-12f682adca38.Schet_pokupatelyu.pdf,ИП Кравцова А. В.,343803828009,,Кравцова Алена Владимировна,343803828009,,match,both_missing,mismatch
8106,598fbfed-0bcd-49ca-97ae-51e94357a9c1,tables,598fbfed-0bcd-49ca-97ae-51e94357a9c1.Счет на оплату № 77 от 28 февраля 2026 г.pdf,ИП Поданева Ю. С.,422007037864,,Поданева Юлия Сергеевна,422007037864,,match,both_missing,mismatch
8109,4c2f4929-0d8f-49d7-b756-f5ec6315022d,tables,4c2f4929-0d8f-49d7-b756-f5ec6315022d.Акт Технологического Присоединения 51154.pdf,ИП Миронов Р.В.,,,"ООО ""НОРД-КОМ""",5262215891,526201001,llm_missing,llm_missing,mismatch
8110,93b40dba-ca80-4473-8266-8faf78d32936,tables,93b40dba-ca80-4473-8266-8faf78d32936.Счет ВЫМПЕЛКОМ ПАО ОСП Г. ИРКУТСК.pdf,"Акционерное общество ""Центр управления непрофильными активами""",1901069225,381245001,"АО ""ЦУНА""",1901069225,773401001,match,mismatch,match
8112,52192135-febe-4922-a49a-74e9ab59286b,tables,52192135-febe-4922-a49a-74e9ab59286b.Расшифровка к СчФ корректировочной_01.10.2025_31.10.2025_ИННРСО5406993045_КППРСО540601001_ИНН7713076301_КПП540503001_ID04122_508_129632859.pdf,ООО «НТСК»,7707083893,770701001,ООО «СИБИРСКАЯ ТЕПЛОСБЫТОВАЯ КОМПАНИЯ»,2462222097,772501001,mismatch,mismatch,mismatch
8130,6244fd62-d314-4ced-a8b6-b30f526487b0,tables,6244fd62-d314-4ced-a8b6-b30f526487b0.Превышение нормативов состава сточных вод (п.203) №48349 от 31.05.2026.pdf,ИП Чумак Андрей Николаевич,7606069518,760601001,Чумак Андрей Николаевич,760600466792,,mismatch,edo_missing,match
8134,a7469f15-22a7-470d-9ab6-7f4143543abb,tables,a7469f15-22a7-470d-9ab6-7f4143543abb.ЮЛ_АктПриемаПередачи_3.pdf,"Общество с ограниченной ответственностью ""ЭНЕРГОСБЫТХОЛДИНГ""",7707083893,770701001,"ООО ""ЭНЕРГОСБЫТХОЛДИНГ""",7703599239,770401001,mismatch,mismatch,match
8139,e55d5b2a-dc8f-4151-92f2-0773df672a45,tables,e55d5b2a-dc8f-4151-92f2-0773df672a45.2300_6400005162_31-01-2026.PDF,"ООО ""ЭР-ТЕЛЕКОМ МОСКВА""",,770501001,"ООО ""ЭР-ТЕЛЕКОМ МОСКВА""",7713480948,772601001,llm_missing,mismatch,match
8141,cb415bdd-ca50-496d-8ad1-694b6d763b10,tables,cb415bdd-ca50-496d-8ad1-694b6d763b10.1_МЭК УПД №11167_01 от 31.03.26.pdf,ООО Магнитогорская энергетическая компания,7445020452,785150001,"ООО ""СЕМЕЙНЫЙ ПАРК""",7446030799,745601001,mismatch,mismatch,mismatch
8144,0d7d8a88-218e-4f86-b3d0-47dd73d442f9,tables,0d7d8a88-218e-4f86-b3d0-47dd73d442f9.[4222] 64617804 - Авансовый счет 2_bb15e30c-6383-450a-a8ab-37648ffb0b0d.pdf,"Публичное акционерное общество энергетики и электрификации ""Камчатскэнерго""",4100000668,775050001,"ПАО ""ДЭК""",2723088770,997650001,mismatch,mismatch,mismatch
8149,67106547-e603-4da9-beae-f3895bf6fde0,tables,67106547-e603-4da9-beae-f3895bf6fde0.счет вымпелком от 07.05.2026 Комплексное ТО-1.pdf,"ЗАО ""Стройтехносеть""",5405252510,540601001,"ЗАО ""СТРОЙТЕХНОСЕТЬ""",5405252510,540501001,match,mismatch,match
8153,9ad18a85-67f2-434c-82f7-e869259d9828,tables,9ad18a85-67f2-434c-82f7-e869259d9828.Акт сверки_20260301_0000001288_155417.pdf,"Акционерное общество ""Черкесские городские электрические сети""",,,"АО ""ЧГЭС""",0901048801,090101001,llm_missing,llm_missing,mismatch
8160,76c90707-e792-4e22-b0c3-5205e03c3802,tables,76c90707-e792-4e22-b0c3-5205e03c3802.ВымпелКом ПАО (г. Красноярск)  526 от 28.02.2026 Расчет арендной платы .pdf,"Общество с ограниченной ответственностью ""ПЛАНЕТАМОЛЛ-КРАСНОЯРСК""",660125000000,660101001,"ООО ""ПЛАНЕТАМОЛЛ-КРАСНОЯРСК""",2465158467,246501001,mismatch,mismatch,match
